hist_id,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CS-Min,Gold-Min,KP%,DMG%,DP-Min,Vision Puntuation Min,Avg Wards Min,Avg Wards Cleared Min,Avg Vision Wards Min,Gold Difference Min-15,CS Difference Min-15,XP Difference Min-15,First Blood Participation %,First Blood Victim %,Penta Kills,Solo Kills,Split,Team,Player
6216,Sweden,29,82.8,7.8,3.9,1.6,8.5,8.7,418.0,70.4,21.8,480.0,0.98,0.41,0.14,0.14,66.0,7.0,317.0,17.2,10.3,0.0,7.0,4,,3829
6217,Turkey,23,47.8,3.8,3.7,2.4,5.5,5.6,349.0,77.6,19.0,348.0,1.22,0.31,0.27,0.25,88.0,-1.0,-80.0,30.4,0.0,0.0,3.0,4,,3833
6218,Poland,21,52.4,2.5,2.7,3.9,7.1,6.0,343.0,58.4,20.1,422.0,0.94,0.41,0.13,0.22,-654.0,-13.0,-331.0,9.5,14.3,0.0,2.0,4,,3834
6219,Brasil,18,22.2,2.6,2.9,3.3,5.6,7.8,380.0,65.2,22.3,474.0,0.91,0.44,0.11,0.19,-269.0,-2.0,-112.0,5.6,16.7,0.0,3.0,4,,3837
6220,Switzerland,8,0.0,1.1,1.4,3.8,2.6,7.6,335.0,52.6,26.7,393.0,1.13,0.43,0.17,0.19,-538.0,-17.0,-637.0,12.5,0.0,0.0,1.0,4,,3838
6221,Sweden,34,52.9,4.3,5.3,2.4,4.9,9.1,452.0,62.9,27.8,603.0,0.88,0.39,0.17,0.09,320.0,11.0,313.0,11.8,2.9,4.0,8.0,4,,3841
6222,South Korea,1,100.0,,4.0,0.0,4.0,8.6,433.0,80.0,17.1,261.0,1.1,0.48,0.3,0.14,1666.0,-2.0,799.0,0.0,0.0,0.0,,4,,3842
6223,Latvia,2,0.0,2.0,1.5,4.5,7.5,0.6,237.0,69.5,13.1,230.0,1.42,0.99,0.12,0.28,321.0,-12.0,-55.0,50.0,0.0,0.0,,4,,3846
6224,South Korea,46,41.3,3.5,2.3,2.1,5.0,6.1,333.0,73.2,17.1,301.0,1.73,0.56,0.49,0.39,49.0,4.0,100.0,43.5,8.7,0.0,6.0,4,,3847
6225,Turkey,19,42.1,4.0,2.7,2.2,6.3,8.3,387.0,66.6,19.4,362.0,1.1,0.38,0.2,0.14,83.0,3.0,-152.0,31.6,0.0,0.0,2.0,4,,3848
6226,Brasil,2,50.0,5.5,5.5,2.0,5.5,6.8,397.0,61.8,20.5,412.0,1.03,0.32,0.14,0.05,530.0,-7.0,168.0,0.0,0.0,0.0,1.0,4,,3851
6227,Argentina,5,40.0,2.1,2.2,2.8,3.8,5.0,301.0,57.7,15.8,248.0,1.23,0.46,0.25,0.35,-1084.0,-32.0,-689.0,40.0,0.0,0.0,1.0,4,,3853
6228,Hong Kong,40,80.0,9.0,4.3,1.2,6.5,9.2,445.0,59.8,27.6,600.0,1.38,0.54,0.31,0.16,183.0,2.0,213.0,17.5,10.0,0.0,7.0,4,,3855
6229,Germany,40,60.0,9.1,5.1,1.2,5.9,9.3,453.0,62.2,26.1,545.0,1.51,0.66,0.33,0.13,648.0,11.0,381.0,30.0,0.0,0.0,5.0,4,,3861
6230,Denmark,18,66.7,4.8,3.9,2.4,7.6,6.1,370.0,65.8,16.1,349.0,1.3,0.28,0.34,0.27,-165.0,-6.0,-270.0,50.0,0.0,0.0,7.0,4,,3862
6231,Poland,3,33.3,1.6,2.3,5.7,7.0,6.4,331.0,60.4,18.7,429.0,0.89,0.4,0.15,0.18,-483.0,2.0,302.0,0.0,33.3,0.0,2.0,4,,3865
6232,Greece,1,0.0,0.1,1.0,7.0,0.0,6.7,299.0,50.0,26.6,400.0,0.75,0.38,0.08,0.08,-737.0,-11.0,-670.0,0.0,100.0,0.0,,4,,3867
6233,Canada,58,48.3,2.6,3.8,3.5,5.1,8.0,399.0,57.5,23.7,478.0,0.99,0.42,0.17,0.14,-24.0,-1.0,-222.0,17.2,17.2,0.0,31.0,4,,3868
6234,Brasil,18,22.2,1.9,1.9,3.6,4.8,5.6,317.0,73.1,18.2,325.0,1.2,0.49,0.23,0.44,-115.0,-0.0,45.0,11.1,16.7,0.0,1.0,4,,3870
6235,Brasil,19,52.6,3.4,0.8,2.9,9.1,1.1,234.0,70.5,7.1,142.0,2.27,1.26,0.34,0.4,-21.0,-2.0,-202.0,36.8,0.0,0.0,,4,,3871
6236,Ukraine,17,52.9,3.2,3.4,3.1,6.4,5.6,341.0,70.7,16.0,303.0,1.38,0.47,0.3,0.39,-105.0,-11.0,-244.0,35.3,5.9,0.0,3.0,4,,3872
6237,Russia,14,14.3,1.7,1.7,3.0,3.4,8.9,379.0,60.9,23.2,349.0,0.76,0.3,0.21,0.13,-176.0,-2.0,-2.0,21.4,14.3,0.0,1.0,4,,3874
6238,South Korea,15,60.0,6.9,3.1,1.5,7.0,8.9,406.0,63.6,29.3,576.0,1.02,0.47,0.21,0.18,18.0,0.0,160.0,20.0,13.3,0.0,2.0,4,,3876
6239,Italy,2,50.0,3.1,5.0,3.5,6.0,3.9,348.0,73.3,25.7,429.0,1.17,0.53,0.07,0.32,378.0,-16.0,-106.0,0.0,0.0,0.0,,4,,3877
6240,Belgium,2,0.0,0.6,2.0,8.5,3.0,4.3,271.0,53.3,19.1,313.0,0.81,0.27,0.14,0.21,-1946.0,-10.0,-580.0,0.0,0.0,0.0,,4,,3879
6241,Poland,28,57.1,3.0,0.6,3.0,8.4,1.1,229.0,63.6,7.1,136.0,2.57,1.69,0.28,0.53,-45.0,2.0,133.0,14.3,10.7,0.0,,4,,3880
6242,Czech Republic,33,66.7,3.4,0.5,3.4,11.0,1.3,247.0,66.9,7.0,140.0,2.43,1.33,0.35,0.47,-74.0,1.0,-93.0,24.2,12.1,0.0,,4,,3886
6243,Germany,25,44.0,2.0,0.5,4.6,8.8,1.1,226.0,61.5,8.1,160.0,2.55,1.53,0.28,0.49,-229.0,2.0,-298.0,20.0,4.0,0.0,,4,,3888
6244,Greece,41,56.1,3.1,4.4,3.3,5.9,8.6,427.0,63.1,26.1,558.0,0.98,0.35,0.26,0.14,198.0,2.0,84.0,26.8,9.8,0.0,9.0,4,,3890
6245,France,18,33.3,2.3,0.8,3.6,7.3,1.1,222.0,60.8,7.5,152.0,2.65,1.63,0.39,0.48,-208.0,2.0,-100.0,11.1,5.6,0.0,1.0,4,,3892
6246,Serbia and Montenegro,13,61.5,3.9,3.2,2.4,6.2,6.2,369.0,82.1,21.7,354.0,1.46,0.38,0.31,0.28,786.0,16.0,707.0,69.2,7.7,0.0,3.0,4,,3893
6247,Germany,18,27.8,2.4,1.2,2.7,5.1,7.7,355.0,53.2,19.4,329.0,0.9,0.4,0.13,0.21,-384.0,-6.0,-281.0,16.7,11.1,0.0,,4,,3898
6248,Bulgary,42,71.4,5.2,4.4,2.2,6.8,9.2,451.0,61.0,24.7,520.0,1.38,0.58,0.34,0.15,276.0,4.0,81.0,31.0,7.1,0.0,4.0,4,18,3900
6249,France,28,57.1,3.6,3.7,2.6,5.5,8.8,403.0,67.4,22.4,436.0,0.99,0.34,0.26,0.14,-21.0,4.0,153.0,14.3,7.1,0.0,4.0,4,,3904
6250,Lithuania,4,75.0,4.0,5.8,2.8,5.3,7.7,411.0,46.7,21.5,516.0,0.65,0.34,0.07,0.08,717.0,11.0,402.0,25.0,0.0,0.0,3.0,4,,3908
6251,Czech Republic,1,100.0,4.0,3.0,4.0,13.0,5.3,331.0,72.7,17.4,636.0,1.97,0.66,0.37,0.11,-49.0,0.0,436.0,0.0,0.0,0.0,,4,,3909
6252,Czech Republic,1,0.0,0.8,1.0,6.0,4.0,5.7,321.0,62.5,13.6,226.0,1.34,0.41,0.24,0.48,-1030.0,1.0,30.0,0.0,0.0,0.0,,4,,3910
6253,South Korea,27,48.1,2.9,2.6,2.7,5.4,7.8,366.0,63.9,23.2,415.0,1.17,0.59,0.23,0.38,-214.0,-2.0,-11.0,18.5,14.8,0.0,4.0,4,,3913
6254,China,1,0.0,1.0,2.0,3.0,1.0,5.0,286.0,75.0,29.7,372.0,,0.36,0.25,0.25,,,,,,0.0,,4,,3915
6255,Spain,18,27.8,3.0,0.6,2.7,7.7,1.3,221.0,71.7,7.0,129.0,2.61,1.5,0.34,0.52,-21.0,1.0,213.0,22.2,5.6,0.0,2.0,4,2,3918
6256,Sweden,28,32.1,2.7,2.7,2.9,5.2,5.4,324.0,72.8,15.1,280.0,1.17,0.35,0.27,0.25,-338.0,-4.0,-189.0,25.0,7.1,0.0,1.0,4,,3919
6257,Czech Republic,5,20.0,1.0,1.4,3.6,2.2,7.0,322.0,50.4,25.7,376.0,0.65,0.26,0.18,0.03,-1629.0,-29.0,-1471.0,20.0,20.0,0.0,,4,,3920
6258,Hong Kong,44,61.4,4.9,4.3,2.1,5.8,9.1,428.0,66.5,26.7,521.0,1.12,0.46,0.29,0.13,222.0,5.0,5.0,25.0,9.1,0.0,8.0,4,,3930
6259,South Korea,72,68.1,5.7,3.9,1.6,5.5,9.2,432.0,62.8,28.6,586.0,1.49,0.64,0.37,0.2,102.0,-0.0,-51.0,6.9,2.8,0.0,,4,,3933
6260,Denmark,31,51.6,3.8,1.4,3.2,10.5,1.3,256.0,69.0,9.7,217.0,2.59,1.54,0.33,0.48,94.0,-1.0,-22.0,29.0,9.7,0.0,1.0,4,,3935
6261,Vietnam,35,54.3,3.1,4.1,3.1,5.5,8.6,415.0,56.2,20.6,479.0,1.24,0.47,0.37,0.18,-537.0,-7.0,-233.0,17.1,5.7,0.0,5.0,4,,3936
6262,South Korea,28,53.6,4.0,4.0,2.1,4.6,10.0,444.0,74.5,29.5,516.0,1.47,0.6,0.45,0.11,104.0,5.0,137.0,10.7,14.3,1.0,3.0,4,,3937
6263,Brasil,17,58.8,3.7,2.8,2.3,5.8,8.9,414.0,56.6,23.0,464.0,1.73,0.88,0.33,0.27,639.0,13.0,67.0,29.4,5.9,0.0,,4,,3938
6264,Hungary,12,41.7,1.9,2.7,3.3,3.7,7.8,371.0,37.8,23.4,453.0,1.2,0.57,0.21,0.31,-324.0,2.0,-402.0,8.3,16.7,0.0,5.0,4,,3941
6265,Greece,21,57.1,2.9,4.3,3.3,5.2,8.3,408.0,59.2,21.1,424.0,0.86,0.43,0.12,0.18,17.0,-1.0,207.0,9.5,23.8,0.0,10.0,4,,3942
6266,Czech Republic,4,50.0,3.3,3.8,3.8,8.8,5.4,345.0,81.3,20.2,406.0,1.28,0.46,0.27,0.4,-498.0,-1.0,-163.0,50.0,25.0,0.0,1.0,4,,3943
6267,Czech Republic,3,33.3,2.4,0.7,2.7,5.7,6.7,321.0,57.1,17.0,210.0,1.04,0.47,0.12,0.17,-669.0,-14.0,-587.0,0.0,0.0,0.0,,4,,3945
